token,count,percent,tags,tag_percentages
ဟာလျင်မြန်စွာကြီးထွားတာကြောင့်နေ့စဉ်,1,0.00%,O:1,O:100.00%
ဟာဝိုင်ရီ,1,0.00%,LOC:1,LOC:100.00%
ဟာသီးနှံတွေထပ်တလဲလဲ,1,0.00%,O:1,O:100.00%
ဟာသွင်းအားစုအနည်းငယ်သုံးရုံမျှဖြင့်ပင်,1,0.00%,O:1,O:100.00%
ဟာအချိန်,1,0.00%,O:1,O:100.00%
ဟာအင်မတန်ခေတ်စားလို့လာပါပြီ။,1,0.00%,O:1,O:100.00%
ဟာအင်မတန်လူကြိုက်များပြီး,1,0.00%,O:1,O:100.00%
ဟာအစိုဓာတ်ကောင်းကောင်းရှိပြီးမြေဆီဩဇာထက်သန်သော,1,0.00%,O:1,O:100.00%
ဟာအတော်အတန်စေးသောမြေနဲ့ဖွယ်တဲ့မြေတွေ၊ရေဆင်းကောင်းတဲ့မြေမှာကောင်းစွာဖြစ်ထွန်းသည်။,1,0.00%,O:1,O:100.00%
ဟာအနည်ဆုံး(မြေမျက်နှာပြင်အောက်,1,0.00%,O:1,O:100.00%
ဟာအနည်းဆုံးအမြင့်စင်တီမီတာ၊ခန့်ရှိနေရပါမယ်။,1,0.00%,O:1,O:100.00%
ဟာအပင်ပေါက်နှုန်းကိုပိုမိုမြင့်မားစေပြီး,1,0.00%,O:1,O:100.00%
ဟာအပင်သက်တမ်းဘယ်,1,0.00%,O:1,O:100.00%
ဟာအပင်အတွက်,1,0.00%,O:1,O:100.00%
ဟာအဖျက်ပိုးတွေမလာအောင်နှင်ပေးနိုင်ပြီး,1,0.00%,O:1,O:100.00%
ဟာအရည်အသွေးကောင်းပြီးကောင်းကောင်းမွန်မွန်ရင့်မှည့်နေဖို့လိုပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာအရည်အသွေးမှီတဲ့နိုင်ငံတကာအဆင့်ရှိ,1,0.00%,O:1,O:100.00%
ဟာအရမ်းညှပ်လွန်းပေမဲ့အပင်ငယ်စဉ်မှာ,1,0.00%,O:1,O:100.00%
ဟာအရသာနူးညံ့ကောင်းမွန်တဲ့အပြင်ဆေးဘက်လည်းဝင်၊အာဟာရဓာတ်လည်းပြည့်စုံပြီးဈေးကွက်လည်းတွင်ကျယ်လာပြီဖြစ်တဲ့အတွက်,1,0.00%,O:1,O:100.00%
ဟာအရှေ့တိုင်းဟင်းလျာတွေမှာအသုံးများတဲ့အစားအစာတစ်မျိုးဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာအာဟာရဓာတ်လိုအပ်ချက်မြင့်မားပြီးမြေဆီလွှာကိုအလွန်လျင်မြန်စွာပြုန်းတီးစေတတ်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာအာဟာရဓာတ်အရမ်းကောင်းပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာအာဟာရပါဝင်မှုမြင့်မားပြီးပါဝင်မှုနည်းတာကြောင့်မွေးမြူရေးအစာအဖြစ်အသုံးပြုလို့ရပါသည်။,1,0.00%,O:1,O:100.00%
ဟာအာဟာရပြည့်အရသာရှိတဲ့,1,0.00%,O:1,O:100.00%
ဟာအိမ်နီးချင်းနိုင်ငံတွေဖြစ်တဲ့,1,0.00%,O:1,O:100.00%
ဟာအီးအမ်အသိုက်တွေကိုဆေးပါရုံလောက်နဲ့နှိမ်နင်းရာမှာအာနိသင်လို့ခေါ်တဲ့အဆိပ်လက်ဆင့်ကမ်းခြင်းဓလေ့ကိုလုပ်စဉ်မှာ,1,0.00%,O:1,O:100.00%
ဟာအေးတဲ့ရာသီကိုကြိုက်နှစ်သက်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာ၃-၅ရက်အတွင်းအလေးချိန်နှစ်ဆတိုးနိုင်တာတွေ့ရပါသည်။,1,0.00%,O:1,O:100.00%
ဟာ၊အန္တရာယ်များပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာ၎င်းရဲ့,1,0.00%,O:1,O:100.00%
ဟာ၎င်းရဲ့ထူးခြားလှပတဲ့သွင်ပြင်လက္ခဏာတွေကြောင့်နေရာဒေသတိုင်းမှာလူကြိုက်များတဲ့အလှ,1,0.00%,O:1,O:100.00%
ဟိုက်ဒရိတ်ကိုရရှိပြီး၎င်းသည်အပင်ဆဲလ်သစ်များကိုဖြစ်ပေါ်စေခြင်း၊ဆဲလ်ကွဲပွားမှုကိုဖြစ်ပေါ်စေခြင်းတို့ဖြင့်အပင်၏,1,0.00%,O:1,O:100.00%
ဟိုက်ဒရိုကလိုရစ်,1,0.00%,O:1,O:100.00%
ဟိုင်မက်ဇာဇိုးဟိုက်မက်ဇာဇိုလ်,1,0.00%,FUNG:1,FUNG:100.00%
ဟိုင်မက်ဇာဇော,1,0.00%,FUNG:1,FUNG:100.00%
ဟိုင်မန်ဇာဇိုး,1,0.00%,FUNG:1,FUNG:100.00%
ဟိုင်မာဇော,1,0.00%,FUNG:1,FUNG:100.00%
ဟိုနေ့ညက,1,0.00%,O:1,O:100.00%
ဟိုပုံး,1,0.00%,LOC:1,LOC:100.00%
ဟုက်ကဲ့ဗျခု,1,0.00%,O:1,O:100.00%
ဟုက်ဆရာ,1,0.00%,O:1,O:100.00%
ဟုခေါ်ဆိုနိုင်သည်။,1,0.00%,O:1,O:100.00%
ဟုခေါ်နိုင်သည်။,1,0.00%,O:1,O:100.00%
ဟုခေါ်ပြီးအမြဲစိမ်းလန်းသော,1,0.00%,O:1,O:100.00%
ဟုခေါ်ပြီးအလှ,1,0.00%,O:1,O:100.00%
ဟုခေါ်လေ့ရှိသည်။,1,0.00%,O:1,O:100.00%
ဟုခေါ်ဝေါ်ခြင်းဖြစ်သည်။,1,0.00%,O:1,O:100.00%
ဟုခေါ်သော,1,0.00%,O:1,O:100.00%
ဟုခေါ်သောအတွင်းပိုင်းမျက်နှာပြင်အလွှာပါးကိုအသားနုပြန်မတက်စေရန်,1,0.00%,O:1,O:100.00%
ဟုခွဲခြားနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ဟုဆိုနိုင်သည်။,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲပါ,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲ့ခင်အစောပိုင်းကအစီဖိတ်နဲ့,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲ့အကိုပိုးတော့မရှိဘူးအကို,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲ့အသုံးပြုလို့ရပါတယ်၊နှုန်းထားများလို့လောင်မှာစိုးရိမ်ရင်နှုန်းထားလျှော့,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲ့အောက်အတက်တွေဖယ်လို့ရပါပြီ၊တခါဖယ်,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲ့၊ကောင်းပါတယ်၊အပင်ဘက်အားပေးနေတယ်ဆိုရင်လည်းသုံးနေကျဆေးတွေဖြတ်ထားတယ်ဆိုတာကောင်းပါတယ်၊,1,0.00%,O:1,O:100.00%
ဟုတ်ကဲ့၊မှိုဆေးတခါဖျန်းတိုင်းအနည်းဆုံး,1,0.00%,O:1,O:100.00%
ဟုတ်ပါတယ်,1,0.00%,O:1,O:100.00%
ဟုတ်ပါတယ်ဗျ၊,1,0.00%,O:1,O:100.00%
ဟုတ်ပါတယ်၊,1,0.00%,O:1,O:100.00%
ဟုတ်ပါတယ်၊တစ်ဧကကို,1,0.00%,O:1,O:100.00%
ဟုတ်ပါတယ်၊မနေ့ကမှ,1,0.00%,O:1,O:100.00%
"ဟုတ်ပါတယ်၊မရောသင့်တာတွေရောမိရင်၊,",1,0.00%,O:1,O:100.00%
ဟုတ်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟုတ်မဟုတ်သိရှိနိုင်ရန်အပင်ဆွဲနှုတ်ကြည့်ပြီးခါး,1,0.00%,CROP_PART:1,CROP_PART:100.00%
ဟုတ်မဟုတ်သေချာချင်ရင်တော့ညှိုးသေသွားသော,1,0.00%,O:1,O:100.00%
ဟုန်းမြစ်မှုန့်,1,0.00%,O:1,O:100.00%
ဟုလည်းကောင်းခေါ်ပါသည်။)၂.၂။,1,0.00%,O:1,O:100.00%
ဟုလည်းကောင်း၊ဒုတိယအဆင့်,1,0.00%,O:1,O:100.00%
ဟုလည်းခေါ်ကြသည်။,1,0.00%,O:1,O:100.00%
ဟုလည်းခေါ်ဆိုနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ဟုလည်းထင်စေနိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟုလူသိများသည်။,1,0.00%,O:1,O:100.00%
ဟုသတ်မှတ်နိုင်သည်။,1,0.00%,O:1,O:100.00%
ဟုအမျိုးမျိုးရှိကြပါသည်။,1,0.00%,O:1,O:100.00%
ဟူသည်,1,0.00%,O:1,O:100.00%
ဟူသည်သက်မဲ့ပစ္စည်းဖြစ်နိုင်သကဲ့သို့သက်ရှိပစ္စည်း,1,0.00%,O:1,O:100.00%
ဟူသောခေါင်းစဉ်မပါသောစာမျိုးကိုမဖတ်လိုကြ။,1,0.00%,O:1,O:100.00%
ဟူ၍(၅)မျိုးရှိသည်။,1,0.00%,O:1,O:100.00%
ဟူ၍ရေငတ်ခံ,1,0.00%,O:1,O:100.00%
ဟူ၍ရှိရာ,1,0.00%,O:1,O:100.00%
ဟူ၍လည်းကောင်းဒေသကိုလိုက်၍၁။,1,0.00%,O:1,O:100.00%
ဟူ၍လည်းအများအပြားခေါ်ဝေါ်ကြပါသေးသည်။,1,0.00%,O:1,O:100.00%
ဟူ၍သိရှိကြသည်။,1,0.00%,O:1,O:100.00%
ဟူ၍အဓိကအစိတ်အပိုင်း,1,0.00%,O:1,O:100.00%
ဟူ၍အုပ်စုစုခွဲခြားထားပါသည်။,1,0.00%,O:1,O:100.00%
ဟေမာန်,1,0.00%,O:1,O:100.00%
ဟော..အခုကျတော့,1,0.00%,O:1,O:100.00%
ဟောင်းတွေကိုဆိတ်ထုတ်ပေးပါ။,1,0.00%,O:1,O:100.00%
ဟောင်းတွေညှပ်ပစ်ပါ။,1,0.00%,O:1,O:100.00%
ဟောင်းများဖယ်ရှားပါ:မြေကြီးနဲ့ထိနေတဲ့အောက်ခြေက,1,0.00%,O:1,O:100.00%
ဟောင်းများရဲ့အညှာနေရာများမှအညှောင့်သစ်များထွက်ပေါ်လာမှာဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟောင်းအနည်းငယ်ကိုဖြတ်ပေးသင့်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟော်မုန်းပို့ဆောင်ရာလမ်းကြောင်းကို,1,0.00%,O:1,O:100.00%
ဟော်မုန်းဖျန်းပေးခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဟော်မုန်းများအောက်ကိုမရောက်၍,1,0.00%,O:1,O:100.00%
ဟော်မုန်းသုံးပေးလို့ရပါတယ်၊ပန်းမပွင့်ခင်,1,0.00%,O:1,O:100.00%
ဟော်မုန်းအားဆေးကအပင်ဘက်ပိုအားကောင်းစေနိုင်သလား,1,0.00%,O:1,O:100.00%
ဟော်မုန်းအားဆေးနှင့်,1,0.00%,O:1,O:100.00%
ဟော်မုန်းအားဆေးပါ၊,1,0.00%,O:1,O:100.00%
ဟော်မုန်းအားဆေးဖျန်းပေးပါဗျ။,1,0.00%,O:1,O:100.00%
ဟော်မုန်းအားဆေးများ,1,0.00%,O:1,O:100.00%
ဟော်မုန်း၏လှုံ့ဆော်မှုဖြင့်,1,0.00%,O:1,O:100.00%
အကင်းကတည်းက,1,0.00%,O:1,O:100.00%
အကင်းနှင့်အငယ်လေးများကိုမြေပေါ်တွင်လွှတ်၍,1,0.00%,O:1,O:100.00%
အကင်းလေးတွေစစခြင်းဝါပြီးတဖြေးမဲပြီးပုတ်ပါတယ်။,1,0.00%,O:1,O:100.00%
အကင်းလေးတွေသီးပြီးပုပ်ပုပ်သွားလို့,1,0.00%,O:1,O:100.00%
အကင်းလေးတွေ။,1,0.00%,O:1,O:100.00%
အကယ်လို့,1,0.00%,O:1,O:100.00%
အကယ်လို့နှောင့်နှေးသွားမယ်ဆိုပါကအပင်ပြန်ပေါက်ရန်ကြိုးစားလာပြီး,1,0.00%,O:1,O:100.00%
အကယ်၍ကောင်းသောလက္ခဏာရှိသောမျိုးတူ,1,0.00%,O:1,O:100.00%
အကယ်၍တမန်းမျက်နှာပြင်သည်လက်မဝက်ခန့်အနိမ့်အမြင့်ကွာခြားလျင်ပင်,1,0.00%,O:1,O:100.00%
အကယ်၍ထိုသို့,1,0.00%,O:1,O:100.00%
အကယ်၍ဓာတ်မြေသြဇာကိုအသုံးပြုမည်ဆိုပါကလည်း,1,0.00%,O:1,O:100.00%
အကယ်၍ဓာတ်မြေဩဇာ,1,0.00%,FERT:1,FERT:100.00%
အကယ်၍ပိုးနည်းလျှင်,1,0.00%,O:1,O:100.00%
အကယ်၍ဖျန်းချင်ရင်,1,0.00%,O:1,O:100.00%
အကယ်၍ဝါးကျည်တောက်မရနိုင်ပါက(၆)လက်မခန့်မြင့်သောဘောင်ဖော်၍ထိုဘောင်ပေါ်တွင်,1,0.00%,O:1,O:100.00%
အကယ်၍အပင်ဘက်အားကောင်းနေတယ်ဆိုရင်လည်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
အကယ်၍အပေါ်ယံသာရှိသော,1,0.00%,O:1,O:100.00%
အကယ်၍အော်ဂဲနစ်ပစ္စည်းများ,1,0.00%,O:1,O:100.00%
အကာအကွယ်မဲ့သောလွင်ပြင်တွင်,1,0.00%,O:1,O:100.00%
အကာအရံများတပ်သင့်သည်။,1,0.00%,O:1,O:100.00%
အကာအောက်တွင်,1,0.00%,O:1,O:100.00%
အကိုင်းဆက်ရန်ပြင်ဆင်ခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
အကိုင်းဖြတ်,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အကိုင်းအဖူးတုံးမြှုပ်နည်း,1,0.00%,METHOD:1,METHOD:100.00%
